training_study,gene,train_weight_times_effect,test_weight_times_effect,train_effect_log1pTPM,test_effect_log1pTPM
GSE234465,FAT3,0.00097448617947296,0.00024095601319081627,-0.28781796991825104,-0.07116721818844474
GSE234465,FAT4,0.0009544887370766189,0.0004347484220787205,-0.1698949337005615,-0.07738336920738219
GSE234465,FAU,0.0032269493273404397,7.208494494434762e-05,0.47519524892171194,0.010615110397338867
GSE234465,FAXC,0.0014693423192431853,0.00030486479767840094,-0.30297043904041254,-0.06286147236824036
GSE234465,FBF1,0.0015489850167552193,-0.0008330781327399223,-0.1822451253732046,0.0980154275894165
GSE234465,FBH1,0.001393552153803611,-0.0023175665524347985,-0.13028291861216212,0.21666884422302246
GSE234465,FBL,0.004619411610572181,-0.0004013098673387944,0.8199946880340576,-0.07123676935831735
GSE234465,FBLIM1,0.000730847240410605,-0.00031435343081880074,-0.330366849899292,0.1420980294545493
GSE234465,FBLL1,0.0025683390445349896,-0.0028500980828252073,0.37450147668520617,-0.4155860741933186
GSE234465,FBLN1,0.002399950724417985,-0.0007134858612594976,-0.5918938318888345,0.17596522967020656
GSE234465,FBLN2,-1.1943830593384909e-05,0.00021455312658807507,-0.008583366870880127,0.1541874011357627
GSE234465,FBLN5,0.002671045813609168,0.0011972346603825895,-0.6964127222696941,-0.31215093533198024
GSE234465,FBLN7,0.0014417929991865743,0.00048355658684977586,-0.368381957213084,-0.12354999780654907
GSE234465,FBN1,0.00127904343774427,0.0013625456490733146,-0.4832642078399658,-0.5148140589396157
GSE234465,FBN2,0.0018242658483678463,7.377373284057353e-06,-0.2812461405992508,-0.0011373658974965228
GSE234465,FBP1,0.0005517354321648516,-8.558947361362634e-05,0.045245460545023285,-0.007018826281030973
GSE234465,FBP2,0.0036543597482768214,-0.001498919292168875,0.9242538213729861,-0.37910385926564505
GSE234465,FBRS,0.0035163722035275475,-0.0010645875094912104,0.24605870246887207,-0.07449467976887991
GSE234465,FBRSL1,0.00022258991291641245,0.0003843042689202628,0.12512898445129395,0.2160367568333945
GSE234465,FBXL12,0.0008981368023147792,-0.002261437914314528,-0.09656925996144626,0.24315381050109863
GSE234465,FBXL13,0.0008260223193933789,-0.0021867694638135625,-0.057971556360522924,0.1534709489593903
GSE234465,FBXL14,8.966769810820812e-06,2.9413169595275924e-05,-0.0045990745226542895,-0.015086074670155991
GSE234465,FBXL15,0.0014621579588900667,3.787949662677752e-05,-0.22153500715891505,-0.0057392120361328125
GSE234465,FBXL16,0.00046759144201415315,-0.0002554297239106703,-0.6895800779263178,0.37669476618369424
GSE234465,FBXL17,0.0022635732216836684,-0.002451785912158393,-0.2602403561274209,0.2818789482116699
GSE234465,FBXL18,0.0008664959358677342,5.9204371645241773e-05,-0.10493548711140943,-0.007169842720031738
GSE234465,FBXL19,0.0002036891855114156,-0.0004370537626359224,0.03402249018351222,-0.07300170262654615
GSE234465,FBXL2,0.0015560808121606823,1.3537666182411584e-05,-0.4168675641218821,-0.0036266843477884563
GSE234465,FBXL20,0.000969757530985628,-0.0008339066701156848,-0.22731451193491614,0.19547060132026683
GSE234465,FBXL22,0.0013147430120086301,0.005167149043693899,0.14120221138000488,0.5549471378326418
GSE234465,FBXL3,0.0034914305438735124,-0.0008919073695379712,-0.45178091526031494,0.1154102087020874
GSE234465,FBXL4,0.003566282172477712,-0.0002802426447425101,-0.4307221968968711,0.03384665648142504
GSE234465,FBXL5,0.0007782765157131462,0.004725712508901989,-0.08852994441986084,-0.5375558137893681
GSE234465,FBXL6,-8.723064937364041e-05,0.0003517344714079666,-0.09150677919387817,0.36897683143615734
GSE234465,FBXL7,0.003613455875038975,-0.00016737634310616688,-0.6408307751019795,0.029683470726013184
GSE234465,FBXL8,0.0017174024879171984,8.106374626433987e-05,0.1791480183601379,0.008456031481425041
GSE234465,FBXO10,0.0027437917894024967,-0.00424327377065063,-0.1614293257395425,0.2496504386266074
GSE234465,FBXO11,0.0016814393754348202,-0.0022171596102596386,-0.16129561265309622,0.2126857042312622
GSE234465,FBXO15,0.00043437114836639384,-0.00026913322115525607,-0.16391393790642414,0.10155989012370507
GSE234465,FBXO16,0.0006735801172577656,0.0003543669676733943,-0.2978413701057434,-0.15669278303782153
GSE234465,FBXO17,0.0005057169587185724,8.556702237850702e-05,-0.07465847333272313,-0.012632171312968232
GSE234465,FBXO2,0.0005324644142338046,0.00015247799080368512,0.47136916716893507,0.13498258590698242
GSE234465,FBXO21,0.0032793864289446233,-0.0022324156649115253,-0.42400050163269043,0.28863489627838135
GSE234465,FBXO22,0.003719200187829578,-0.001894421636387855,-0.3766298294067383,0.1918411652247114
GSE234465,FBXO24,0.00028574051594238613,-0.0016996436703146268,-0.05569091935952508,0.3312611033519109
GSE234465,FBXO25,0.00035182207652625284,-0.0006436999631646269,0.07348746061325073,-0.13445397218068456
GSE234465,FBXO27,0.001259854604426809,8.427845256316116e-05,0.2693243821461997,0.0180165568987527
GSE234465,FBXO28,0.003967813053471326,-0.0014365329426980378,-0.3724069595336914,0.13482864697774222
GSE234465,FBXO3,0.0034172253649796024,-0.002061923380186173,-0.35975440343221,0.21707260608673093
GSE234465,FBXO30,0.001206144278268901,-0.0009251178279129474,-0.3426625728607178,0.26282366116841605
GSE234465,FBXO31,0.0011743807811915462,2.2888270134178154e-05,-0.10662766297658255,-0.0020781358083090673
GSE234465,FBXO32,-7.292695066557865e-05,-0.00013603198471128308,0.06518197059631348,0.12158513069152832
GSE234465,FBXO33,0.0024848167071290623,-0.002132412858662219,-0.3450239896774292,0.29609169562657667
GSE234465,FBXO34,0.0036030973670511937,-0.0023291838023335246,-0.3348368803660078,0.21645172437032079
GSE234465,FBXO36,0.0022888781539468434,0.0017257806677266362,0.1260333160559336,0.09502727786699938
GSE234465,FBXO38,0.0007344546146410884,-0.0014000266037469406,-0.13591380914052298,0.2590806086858115
GSE234465,FBXO39,0.00020736917647613248,1.7195521514740095e-05,-0.024845908085505165,-0.0020602789397041014
GSE234465,FBXO4,5.820175847656062e-06,0.0017867427664823262,0.0012327035268147046,0.37842913468678785
GSE234465,FBXO40,0.0031223928732726875,-0.001528086814570947,0.8037352561950686,-0.3933448791503906
GSE234465,FBXO41,0.0025063481810457186,0.00011105075900757878,-0.414349248011907,-0.018358901143074036
GSE234465,FBXO42,0.0005029927312836088,-7.448263754869263e-05,-0.08078134059906006,0.011962016423542998
GSE234465,FBXO43,0.0001677657331024549,3.711970013549558e-05,0.012702375495185457,0.0028105165498952048
GSE234465,FBXO44,0.0012801247749790485,0.0009937321596780835,-0.16364812850952148,-0.12703637282053615
GSE234465,FBXO45,0.002171053301680678,-0.0023461458836562207,-0.21031262477238988,0.2272740602493284
GSE234465,FBXO46,-8.061792587252874e-05,4.410171374673301e-05,0.04485277334849025,-0.024536530176798577
GSE234465,FBXO47,-5.477564608343254e-05,1.921044559218621e-05,0.006765115540474652,-0.0023726033978164196
GSE234465,FBXO48,0.0013053745523507365,-0.0024354417296233643,-0.09906382362047828,0.18482371171315515
GSE234465,FBXO5,0.0008207640640578311,-0.002229176878362969,-0.08169216910998034,0.2218741079171499
GSE234465,FBXO6,0.0002756521496595439,0.0004262859893588307,0.06002775828043605,0.09283073743184378
GSE234465,FBXO7,8.945545328495508e-05,-3.3917852719469045e-05,0.018631498018900405,-0.007064302762349595
GSE234465,FBXO8,0.001545047962559419,-0.001370328167172322,-0.1695638497670493,0.15038893620173144
GSE234465,FBXO9,0.0026669582166357762,-0.0026856576639041423,-0.40856707096099854,0.4114317496617632
GSE234465,FBXW11,0.00333323521157301,-0.0029710566049005686,-0.30402926603953073,0.2709944248199463
GSE234465,FBXW2,0.001928221720825812,-0.003776056242101996,-0.17855548858642578,0.3496670325597129
GSE234465,FBXW4,0.0007641740130655106,0.0005225141326196602,-0.08594838778177882,-0.05876835187276175
GSE234465,FBXW5,0.0014484821965650317,-1.0427101077419689e-05,0.10238480567932129,-0.0007370313008623341
GSE234465,FBXW7,0.0020832110880311602,-0.0027947665481684505,-0.22568853696187352,0.3027762174606323
GSE234465,FBXW8,0.0012344409501999919,-0.0007319328752332043,-0.19173582394917796,0.11368527015050268
GSE234465,FBXW9,0.0007469509265694988,0.001076361334135951,0.11616861820220947,0.16739976406097412
GSE234465,FCER1G,0.00045476097226259565,-6.567681701516884e-05,0.10906554013490677,-0.015751302242279053
GSE234465,FCER2,0.0005702150690904561,-0.0,-0.0056640344361464185,0.0
GSE234465,FCF1,0.0005568047315222263,-0.0013866700173426627,-0.15409652392069484,0.3837629556655884
GSE234465,FCGR1A,-3.82208525061627e-05,-7.030938919945796e-05,-0.024450773373246196,-0.04497856087982656
GSE234465,FCGRT,0.00021283066239038813,-0.0006603422848377292,-0.040301839510599624,0.12504311402638724
GSE234465,FCHO1,0.0002213587023057247,-0.0002748497195323833,0.021862690026561417,-0.027145778139432274
GSE234465,FCHO2,0.0018661553617866657,-0.0012429490342232247,-0.33400942881902074,0.22246630986531568
GSE234465,FCHSD1,0.0010742292569848385,0.00015465328342224863,-0.3143475477894147,-0.04525559147198999
GSE234465,FCHSD2,0.002462769909391868,-0.0013583706731163994,-0.5184397300084433,0.28595173358917236
GSE234465,FCMR,0.0004115765945245039,0.0007123371010875419,-0.07106991484761241,-0.12300441227853301
GSE234465,FCN1,0.0015498341747703084,-0.00018792915387246393,0.0584322748084863,-0.007085356706132491
GSE234465,FCRLA,3.0974100958069424e-05,0.0004940682067607603,0.010867095241943986,0.1733411493090292
GSE234465,FCRLB,0.00010322570636122917,-0.00022523400131297563,-0.039861952265103695,0.08697704598307607
GSE234465,FCSK,0.002205823328416547,0.0005577902571734377,0.17221770683924342,0.04354898134867358
GSE234465,FDFT1,0.0004514940443035849,0.0009538975668063201,0.07393741607666016,0.15621185302734375
GSE234465,FDPS,0.00021183310525687334,-0.00022474100013700703,-0.15994668006896973,0.1696929136912031
GSE234465,FDX1,0.0018637953202997573,-0.0011781186389293386,-0.19090779622395848,0.1206742127736411
GSE234465,FDX2,0.0027178565154549797,0.0005870301849871672,0.2725399732589717,0.05886594454447458
GSE234465,FDXACB1,0.0008308728545855945,0.00063227817556839,0.0640523533026377,0.048742602268854844
GSE234465,FECH,0.0018329581547526284,-0.003222757146589821,-0.25442425409952785,0.4473356803258261
GSE234465,FEM1B,-9.291926139396105e-05,7.883203357433134e-05,-0.032132824261983384,0.02726125717163086
GSE234465,FEM1C,0.002735966085520125,-0.00023884147434758684,-0.4716242154439292,0.04117135206858302
GSE234465,FEN1,0.0030807384497913005,0.001917503067454885,0.1785606940587363,0.11113915840784694
GSE234465,FER,0.0014013015135381926,-0.0018037589393950905,-0.2583643992741904,0.3325673242410023
GSE234465,FER1L5,0.00011028624210506189,-5.833393227858377e-06,-0.0031916419975459576,0.0001688161864876747
GSE234465,FER1L6,0.00021143823936347922,0.002318402081216364,0.06899513800938895,0.7565257449944813
GSE234465,FERD3L,0.0005702150690904555,-0.0,-0.06578521927197774,0.0
GSE234465,FERMT1,0.0029035762110245678,5.931611312733647e-05,-0.32498024404048925,-0.006638904412587493
GSE234465,FERMT2,0.0028960756630609535,-0.0016996922364660404,-0.3205802043279009,0.18814690907796283
GSE234465,FERMT3,0.00041286032462422195,-1.7203894941721812e-05,0.14399564266204834,-0.006000300248463874
GSE234465,FES,0.0003997727921946986,2.176444735750717e-05,0.0616045743227005,0.0033538788557052617
GSE234465,FETUB,0.0008349910671502416,0.00033105036246829604,-0.12373394208649795,-0.04905701149255037
GSE234465,FEV,0.0,0.0,0.0,0.0
GSE234465,FEZ1,0.00013212950072828634,-0.0006701469742601857,0.06725913286209106,-0.34113126993179343
GSE234465,FEZ2,0.0032310819829082364,-0.0024051550715545244,-0.6392564773559566,0.4758501847585044
GSE234465,FEZF1,0.0002240347660547708,0.00012643707493198596,0.030782683442036312,0.0173726271217068
GSE234465,FEZF2,0.0,0.0,0.0,0.0
GSE234465,FFAR1,0.0,0.0,0.0,0.0
GSE234465,FFAR2,0.0016533648555416157,0.0,0.00557303490738074,0.0
GSE234465,FFAR4,0.0,0.0,0.0,0.0
GSE234465,FGB,0.0008219515399091533,-0.0020855063720570267,0.008524370069305101,-0.0216285598774751
GSE234465,FGD1,9.140953677327026e-05,-7.310236905499547e-05,-0.0556195179621377,0.04448024431864406
GSE234465,FGD2,0.00033806879259292344,0.0,0.007803656160831451,0.0
GSE234465,FGD3,0.0025121954674724883,-0.0013040055973475842,-0.21088071602086222,0.10946187811593215
GSE234465,FGD4,0.0025779931214547566,-0.0014817129226887182,-0.4058593511581421,0.23326945304870605
GSE234465,FGD5,0.0020800250448719266,0.0006788060495934813,0.049727581130961575,0.016228354070335627
GSE234465,FGD6,0.0038555518465096914,-0.0022075514961287313,-0.6746008296807607,0.3862523784240087
GSE234465,FGF1,0.0005292796145615527,-0.000386247318299108,0.1635622655351957,-0.11936126897732419
GSE234465,FGF10,0.0004052007266707452,-0.0006535432027780762,0.08091576894124353,-0.13050803542137146
GSE234465,FGF11,6.786802273183961e-05,0.0004673501316877919,0.04424573977788304,0.304683287938436
GSE234465,FGF12,0.0014563558170919237,-0.0022301971019121963,0.2431777666012446,-0.3723913785070181
GSE234465,FGF13,0.0010792873235587683,-0.0011882815610937767,-0.1540705362955732,0.16962969303131104
GSE234465,FGF14,0.00025889245467991025,0.0007293950142441601,-0.026960702612996115,-0.07595818924407165
GSE234465,FGF16,0.0,0.0,0.0,0.005240397838254769
GSE234465,FGF17,0.00022263144546381264,-0.00010954744554381065,0.005363695323467255,-0.002639245862762133
GSE234465,FGF18,0.0007025996911561782,-0.00023393224917718294,0.037049395032227046,-0.012335684771339098
GSE234465,FGF2,0.002786964720208537,0.0017464643901460245,-0.32699736952781666,-0.2049144208431244
GSE234465,FGF20,0.0,0.0,0.0,0.0
GSE234465,FGF21,0.0016360661820459745,-0.0009096358844775509,0.04459345961610476,-0.024793502564231556
GSE234465,FGF22,0.0008688510284623115,0.00015551533135210572,0.1194615848362446,0.02138238586485386
GSE234465,FGF23,0.0005154715418968524,-0.0001360270849353749,-0.019644094320635002,0.005183853364239137
GSE234465,FGF3,0.0,0.0,0.0,0.0
GSE234465,FGF4,0.00022263144546381272,0.0,0.002703423611819744,0.0
GSE234465,FGF5,0.00276805894569579,-0.0003794027912855874,-0.5221903969844183,0.07157379885514575
GSE234465,FGF6,0.0017146818175751278,0.002802343946706871,-0.21410252029697105,-0.3499126750975847
GSE234465,FGF7,0.0002505435157280179,-0.0007697877290696184,0.0323632558186846,-0.09943517049153616
GSE234465,FGF8,0.00024655980140591275,0.00022201302529116837,-0.02479961141943932,-0.0223306342959404
GSE234465,FGF9,0.0003468005601240709,-0.0015285275125801437,0.08173632621765137,-0.36025381088256836
GSE234465,FGFBP1,0.0002002301276117793,0.0,0.007772183045744896,0.0
GSE234465,FGFBP3,0.0028289274328754093,0.0006690445402323424,0.2813264230887096,0.06653401752312982
GSE234465,FGFR1,9.757137295522483e-05,0.0001092237144289302,-0.1469171643257141,-0.16446256637573242
GSE234465,FGFR1OP2,0.0029171641045122425,-0.0029243087002850444,-0.18528409798940038,0.18573788801829005
GSE234465,FGFR2,-0.00015342722990844174,-0.001574763827657705,-0.005539075781901676,-0.05685259510452548
GSE234465,FGFR3,0.0006660012207790391,-0.0006236911962812136,-0.06009266804903745,0.05627507405976455
GSE234465,FGFR4,-9.062033572228817e-05,0.0013854452484223481,-0.05395756165186549,0.8249279459317522
GSE234465,FGFRL1,0.0012541107447069366,-0.0011645639691010366,-0.2100978692372637,0.19509633382161473
GSE234465,FGG,0.0,0.0,0.0,0.019999875997503597
GSE234465,FGGY,0.001284499821086682,-0.0004061966625342508,-0.4652627309163413,0.14712977409362793
GSE234465,FGL1,0.0,0.0,0.0,0.012812142570813497
GSE234465,FGL2,0.00024138547066798418,3.155780537713188e-05,-0.23053101698557532,-0.030138735969861274
GSE234465,FGR,0.00040857923974707083,0.00032267257454235816,0.03177891361216704,0.02509717301776012
GSE234465,FH,0.001116216818561986,-0.002237913818577562,-0.08304047584533691,0.1664886474609375
GSE234465,FHAD1,0.001175161992019396,0.0013463874905511755,0.20043785870075223,0.22964240455379087
GSE234465,FHDC1,0.0021495156623789506,3.301497186528431e-05,-0.07245371304452418,-0.001112835481762886
GSE234465,FHIP1A,0.0009580013165370414,-0.0006085079968441027,0.3491809964179995,-0.22179450591405225
GSE234465,FHIP1B,0.00028419944154124373,0.00019041160492920013,0.05420486132303859,0.036316871643066406
GSE234465,FHIP2A,0.003075926482218938,-0.001174812099576881,-0.280730446179708,0.10722152392069507
GSE234465,FHIP2B,0.0015008617116076888,0.0006508814756341674,-0.14701151847839355,-0.06375475724538182
GSE234465,FHIT,0.00013951815349195278,0.0004815772735877793,-0.13741260766983032,-0.47430952390034986
GSE234465,FHL2,3.17049126699729e-05,8.071623351339841e-05,0.056445995966593714,0.14370354016621922
GSE234465,FHL3,-1.0734494061817053e-05,0.0003079944784590004,0.006163199742634795,-0.1768347422281895
GSE234465,FHL5,0.00024629431319005395,0.0,0.005077643009523551,0.0
GSE234465,FHOD1,0.0016171539146944938,-0.0007949502485946975,0.40072886149088527,-0.19698774814605713
GSE234465,FHOD3,0.0007582187048116107,1.4295879361017676e-05,-0.1464096705118818,-0.002760489781697295
GSE234465,FIBCD1,-1.957629008951824e-05,-5.6573480502871164e-05,-0.058476537466049194,-0.1689912254611651
GSE234465,FIBIN,0.0027722884849909536,-0.00012599516176126546,-0.5270577073097229,0.023953755696614287
GSE234465,FIBP,0.003626892130969601,-0.0018329391856950052,0.2031844456990557,-0.10268425941467285
GSE234465,FICD,-1.4686777846440732e-05,2.3190229195262565e-05,-0.0227205057938894,0.03587538003921509
GSE234465,FIG4,0.0018494872047731513,-0.0007312285148431876,-0.3714456558227539,0.14685781796773267
GSE234465,FIGLA,0.0,0.0,0.0,0.0
GSE234465,FIGN,0.00040947946315938945,0.0004869237236495186,-0.1211127837498982,-0.1440186699231465
GSE234465,FIGNL1,0.001649459831529632,8.985728416878909e-05,-0.2861638069152832,-0.015589286883672226
GSE234465,FIGNL2,0.0003738306815311341,1.5818433585051814e-05,-0.021910426206886765,-0.0009271272768576963
GSE234465,FILIP1,0.00026323547269702845,-0.0005978173026938091,-0.1824791431427002,0.4144167502721148
